,urls,title,n_views,n_likes,n_dislikes,n_favorites,n_comments,total
863,https://www.youtube.com/watch?v=n1O2kbHbEH0,"not fired amber heard teases aquaman 2 but johnny depp, marilyn manson & timothy hutton get fired",116,4.0,0.0,0,9.0,120.0
914,https://www.youtube.com/watch?v=Ti4ytF97qsk,the crazy relationship of johnny depp and amber heard,111,8.0,1.0,0,0.0,120.0
642,https://www.youtube.com/watch?v=OZDU8V8EiLg,12 celebrities that defended johnny depp against amber heard | the hollyvibe,111,9.0,0.0,0,0.0,120.0
514,https://www.youtube.com/watch?v=YuMjeem78d8,meaning of no way home? amber heard fired? white vision! - escape pod podcast 2/28/21,112,4.0,0.0,0,2.0,116.0
707,https://www.youtube.com/watch?v=7VwtikRLYSM,bruises amber heard sustained by johnny depp headbutting her!!!!!,105,9.0,1.0,0,6.0,115.0
478,https://www.youtube.com/watch?v=nAnqz2V-A98,amber heard could be facing jail time in domestic abuse case against johnny depp!,102,11.0,1.0,0,4.0,114.0
649,https://www.youtube.com/watch?v=PuACxDm4nAY,johnny depp speaks out about amber heard | johnny depp interview (trend craze),112,1.0,0.0,0,0.0,113.0
27,https://www.youtube.com/watch?v=CuNHipnOdc8,amber heard is finally finished!,109,2.0,0.0,0,0.0,111.0
545,https://www.youtube.com/watch?v=7jwuzoI3O7Y,"bot signs petition aquaman & amber heard 10,000 times, change.org does nothing - social bots hate",98,7.0,5.0,0,6.0,110.0
732,https://www.youtube.com/watch?v=NcdEnfvZPEY,"""liar"" amber heard: johnny depp gets that amber heard did not donate $7 million for charity",102,8.0,0.0,0,0.0,110.0
156,https://www.youtube.com/watch?v=YiC1UPMjBf4,amber heard rumored to have been fired from aquaman 2 for contract breach,106,2.0,1.0,0,2.0,109.0
774,https://www.youtube.com/watch?v=GwOvDToF6tI,"celebrities defending johnny depp against amber heard, elon musk, jason momoa, sia, alic!",103,3.0,1.0,0,1.0,107.0
549,https://www.youtube.com/watch?v=XsTtdIbAwK8,[deepfake] emilia clarke recasted as mera over amber heard from aquaman,102,2.0,0.0,0,0.0,104.0
217,https://www.youtube.com/watch?v=hlZvqOXWJ4M,drawing mera ( amber heard ) - aquaman - dc - timelapse | shiva bemal arts,85,15.0,2.0,0,2.0,102.0
415,https://www.youtube.com/watch?v=Z3kgseINW_I,shreya for l'oreal paris campaign with amber heard,85,0.0,16.0,0,0.0,101.0
108,https://www.youtube.com/watch?v=6gGr4R73Nmk,amber heard (mera)  aquaman #cute #love #shorts,95,4.0,1.0,0,3.0,100.0
52,https://www.youtube.com/watch?v=dHzmD3A9faA,amber heard thanks fans for their support | celebrity craze,95,1.0,3.0,0,4.0,99.0
2,https://www.youtube.com/watch?v=XVnsy3kJf8k,amber heard narcissist #amberheardnarcissist #isamberheardanarcissist,94,3.0,1.0,0,5.0,98.0
353,https://www.youtube.com/watch?v=LfbFY9OZUfQ,is amber heard too fat to play mera in aquaman 2? reasons for her being fired from aquaman 2 movie,97,,,0,1.0,97.0
868,https://www.youtube.com/watch?v=lvx1PBew8Sg,aquaman mera whatsapp status in vertical | amber heard,92,4.0,0.0,0,0.0,96.0
407,https://www.youtube.com/watch?v=NTazoElxY18,amber heard the constant contradictions and lies,88,8.0,0.0,0,0.0,96.0
789,https://www.youtube.com/watch?v=9vmDK13S72k,johnny depp proves amber heard lied about charity donation with 'fresh evidence',88,4.0,0.0,0,0.0,92.0
391,https://www.youtube.com/watch?v=x653udljwgw,"what!?  johnny depp's daughter, lily-rose, siding with amber heard!!!!!!",91,0.0,0.0,0,3.0,91.0
600,https://www.youtube.com/watch?v=qXcMKeH42cc,#istandwithvic amber heard firing reaction video,86,2.0,1.0,0,1.0,89.0
37,https://www.youtube.com/watch?v=S0e5p7bJzuI,amber heard “aquaman” repeating every word 5 times 4,87,1.0,0.0,0,0.0,88.0
843,https://www.youtube.com/watch?v=O-487SB8fxE,is this the end of amber heard?,77,9.0,0.0,0,2.0,86.0
790,https://www.youtube.com/watch?v=jixMI6Xfngw,"amber heard fired - a ""keeping it real"" segment (the reckoning) aquaman is saved! let us rejoice!",82,3.0,0.0,0,5.0,85.0
243,https://www.youtube.com/watch?v=LwQQdnxihYg,how amber heard’s lies led to johnny depp losing his career,82,3.0,0.0,0,1.0,85.0
513,https://www.youtube.com/watch?v=J7uiLKbnxfI,amber heard long time plan on making millions of johnny depp!,80,4.0,0.0,0,4.0,84.0
490,https://www.youtube.com/watch?v=j9S93hEuEhk,amber heard fired from aquamam 2' following divorce controversy?,82,1.0,0.0,0,9.0,83.0
26,https://www.youtube.com/watch?v=tbivEDlVSXc,amber heard reportedly in talks for mera hbo max spinoff,76,2.0,4.0,0,6.0,82.0
521,https://www.youtube.com/watch?v=9WQ7PznGPac,amber heard getting call out about the donations to charities,73,6.0,0.0,0,4.0,79.0
603,https://www.youtube.com/watch?v=I5F-bupyNyQ,amber heard fired from aquaman 2 rumor has been debunked,75,2.0,1.0,0,0.0,78.0
226,https://www.youtube.com/watch?v=VJWhl3e9SIk,amber heard lost her role in aquaman 2,75,3.0,0.0,0,0.0,78.0
847,https://www.youtube.com/watch?v=QClMDEIG0U8,kaun hai amber heard | amber heard fired from 02 movies,72,4.0,0.0,0,1.0,76.0
177,https://www.youtube.com/watch?v=ujZhEVOOkfA,top 10 actresses i want to see replace amber heard as mera in the dceu,73,1.0,0.0,0,0.0,74.0
583,https://www.youtube.com/watch?v=akfKC28ghRo,amber heard is an abuser!!!  part 1 | bluff central,72,1.0,0.0,0,0.0,73.0
772,https://www.youtube.com/watch?v=rYMgB2_O5xo,reports confirm amber heard has not sacked from aquaman 2,67,0.0,1.0,0,0.0,68.0
141,https://www.youtube.com/watch?v=Jd2d0qYA134,amber's movie out-earned all of johnny depp's movies!!  (amber heard playlist!!),68,,,0,,68.0
495,https://www.youtube.com/watch?v=wCXcu5Mr9Xo,amber's movie out-earned all of johnny depp's movies!!  (amber heard playlist!!),66,,,0,,66.0
561,https://www.youtube.com/watch?v=YQ0065skEN4,amber heard fired from 'aquaman 2' following divorce controversy?,59,6.0,1.0,0,2.0,66.0
252,https://www.youtube.com/watch?v=VQ4cKnkYFrw,"aquaman 2 (2022) !!! teaser trailer - jason momoa, amber heard",58,7.0,0.0,0,0.0,65.0
619,https://www.youtube.com/watch?v=q5oT9Lizm18,"aquaman 2 2022  trailer   | jason momoa, amber heard",61,1.0,1.0,0,0.0,63.0
901,https://www.youtube.com/watch?v=8jxAiZ2A5YE,johnny depp court case usa. is he the victim or villian??? was the judge unfair???,58,4.0,0.0,0,3.0,62.0
344,https://www.youtube.com/watch?v=FCJEo-3nxBQ,amber heard fired from aquaman 2? + mocking on twitter!,50,10.0,1.0,0,7.0,61.0
667,https://www.youtube.com/watch?v=ovDuksV6aOo,copy of amber heard and footage from the lapd at heard/ depp residence . nothing they found nothing!,58,3.0,0.0,0,2.0,61.0
99,https://www.youtube.com/watch?v=8vOmZKBhvTI,amber heard and footage from the lapd at heard/ depp residence . nothing they found nothing!,56,2.0,0.0,0,21.0,58.0
763,https://www.youtube.com/watch?v=_oqdobcY0C0,supposedly amber heard got the boot from warner bros,54,4.0,0.0,0,15.0,58.0
501,https://www.youtube.com/watch?v=o2JU4-j6mmQ,amber heard - fired!,52,6.0,0.0,0,1.0,58.0
176,https://www.youtube.com/watch?v=C_ftarbzJEk,johny depp and amber heard couple status video 2020,51,6.0,1.0,0,3.0,58.0
311,https://www.youtube.com/watch?v=gHRnMg5utYU,mandatory!! the johnny depp creed!! dedicated to drawitoutlady (the amber heard playlist!!),57,,,0,,57.0
425,https://www.youtube.com/watch?v=NiLjGbHxNFQ,"amber heard not fired - a ""keeping it real"" segment (we got it wrong) correcting drama (debunked)",53,2.0,1.0,0,0.0,56.0
331,https://www.youtube.com/watch?v=hPihNkaO61g,chhor denge status 🤩|| mera from aquarium || amber heard american actress🤩🤩❤️❤️|| amber heard status,50,4.0,0.0,0,1.0,54.0
757,https://www.youtube.com/watch?v=AKlM3CjxR2Q,amber heard thanks fans for their support | the gossipy,52,2.0,0.0,0,1.0,54.0
376,https://www.youtube.com/watch?v=CE4FVnzVDHI,elon musk motivational video,49,3.0,0.0,0,0.0,52.0
503,https://www.youtube.com/watch?v=3G3fD54waY4,johnny depp speaks up on amber heard releasing new fake evidence!,48,3.0,1.0,0,2.0,52.0
135,https://www.youtube.com/watch?v=5TBQCuaPnbA,"noticias || ¿quién será el personaje sorpresa en wandavisión?, ¿warner despidió a amber heard? y mas",36,16.0,0.0,0,13.0,52.0
102,https://www.youtube.com/watch?v=D6oUiXEXBLk,"aquaman 2 (2022) teaser trailer - jason momoa, amber heard (fan made)",49,3.0,0.0,0,0.0,52.0
850,https://www.youtube.com/watch?v=MB7xHbT3daU,proof johnny depp is violent for berchy zgb amber heard playlist!!,41,0.0,10.0,0,7.0,51.0
92,https://www.youtube.com/watch?v=8QKpgDmKaVA,amber heard fired from aquaman 2|amber heard removed from aquaman 2|aquaman 2 cast mera|,45,6.0,0.0,0,0.0,51.0
800,https://www.youtube.com/watch?v=J-pNBZPc_nM,"aquaman 2 (2022) teaser trailer - jason momoa, amber heard - film",47,1.0,2.0,0,4.0,50.0
602,https://www.youtube.com/watch?v=2SRs2mxIbyw,amber heard fired from jason momoa's 'aquaman 2,50,0.0,0.0,0,0.0,50.0
487,https://www.youtube.com/watch?v=T9bRcZ0wJvw,"rumor: abuser amber heard, mera, joins the justice league? hollywood rewards the privileged & evil",48,1.0,0.0,0,2.0,49.0
241,https://www.youtube.com/watch?v=nekn26eMx38,amber heard mera verticle video #shorts,42,2.0,0.0,0,2.0,44.0
69,https://www.youtube.com/watch?v=6I88gY_bLyg,response to concept creator (amber heard playlist!!),44,,,0,,44.0
51,https://www.youtube.com/watch?v=TkLRjs5Hlgo,why are people arrested for domestic violence so often?  (amber heard playlist!!),41,,,0,,41.0
748,https://www.youtube.com/watch?v=2kHLubss76A,you can learn to judge for yourself!!  (amber heard playlist!!),40,,,0,,40.0
663,https://www.youtube.com/watch?v=DZZy4JEQCjo,amber heard reportedly fired from another movie role latest update,38,2.0,0.0,0,0.0,40.0
880,https://www.youtube.com/watch?v=MGTE9tLU0no,i had to do it amber heard as mera😏,32,7.0,0.0,0,0.0,39.0
786,https://www.youtube.com/watch?v=gkBoxj5Uswg,"cancel culture (warner bros., nestlè, james gunn) | substanz - folge #01",32,7.0,0.0,0,0.0,39.0
290,https://www.youtube.com/watch?v=RNIjkHEtttY,did amber heard literally  destroy her own career!?,35,3.0,1.0,0,2.0,39.0
186,https://www.youtube.com/watch?v=gJ7qMRXBLTU,amber heard is addressing the allegations that ex-johnny depp's legal team has made. in a report fro,36,1.0,0.0,0,1.0,37.0
814,https://www.youtube.com/watch?v=t729TKvIC3k,the truth about the amber heard - johnny depp drama,36,0.0,1.0,0,1.0,37.0
371,https://www.youtube.com/watch?v=xIFgRVZ_zG4,seuchen-check (2): stephen king – „the stand“ - freiwillige filmkontrolle,37,0.0,0.0,0,0.0,37.0
779,https://www.youtube.com/watch?v=wSpXY_E-MT0,why prince harry and meghan markle are really speaking up against the royal family | celebrity craze,34,1.0,1.0,0,0.0,36.0
4,https://www.youtube.com/watch?v=T0ExWB6-k0w,amber heard fired from aquaman 2 | subscribe,34,1.0,1.0,0,0.0,36.0
725,https://www.youtube.com/watch?v=cJSYaF3HIXc,daily news - morgan wallen | whole foods blm lawsuit | wallstreetbets superbowl ad | tattooed cat +,30,4.0,2.0,0,2.0,36.0
164,https://www.youtube.com/watch?v=3EP_1uxUDOU,amber heard and johnny depp: their legal battle explained | the gossipy,35,1.0,0.0,0,1.0,36.0
16,https://www.youtube.com/watch?v=TuhcGf8IrLc,fraudulent youtubers!! (amber heard playlist!!),29,1.0,6.0,0,,36.0
35,https://www.youtube.com/watch?v=pg7Dv7cWVHI,"trailer de aquaman 2 (2022) - jason momoa, amber heard (fan made)",34,1.0,1.0,0,1.0,36.0
755,https://www.youtube.com/watch?v=gQpr2HIXABs,dceu update - jj abrams rebooting superman - amber heard fired from aquaman 2??,34,1.0,0.0,0,2.0,35.0
813,https://www.youtube.com/watch?v=iG4aMhVIP1k,"aquaman 2 2022 teaser trailer - jason momoa, amber heard hand made",30,2.0,3.0,0,4.0,35.0
21,https://www.youtube.com/watch?v=SH53yi1ZDgc,amber heard al one young world 2018 summit a the hague,34,0.0,0.0,0,0.0,34.0
207,https://www.youtube.com/watch?v=ZuGC4acpuF4,"aquaman - official extended trailer #2 (2018) | jason momoa, amber heard, willem dafoe",34,0.0,0.0,0,0.0,34.0
784,https://www.youtube.com/watch?v=Zv0rpS9rNg8,was amber heard fired from aquaman 2?,30,4.0,0.0,0,0.0,34.0
541,https://www.youtube.com/watch?v=O188LZg5jls,elon musk,32,1.0,0.0,0,1.0,33.0
827,https://www.youtube.com/watch?v=CJajipyVuqk,"amber heard lifestyle 2021, age, boyfriend/affair, income, house, car, net worth",30,1.0,1.0,0,0.0,32.0
537,https://www.youtube.com/watch?v=c5gsUUjTwRY,ep 23 the amber heard vs johnny depp saga take 2,29,3.0,0.0,0,3.0,32.0
845,https://www.youtube.com/watch?v=DvLb__Rl4Lg,why amber heard will be fired from aquaman (johnny depp and amber heard rumors),28,4.0,0.0,0,5.0,32.0
458,https://www.youtube.com/watch?v=uOr94ZQJNGo,amber heard loses her role in her upcoming movie. guess why... #amberheard | ep 288,26,5.0,0.0,0,4.0,31.0
189,https://www.youtube.com/watch?v=4mbv0fcpcFo,amber heard fired from upcoming aquaman 2 movie featuring jason momoa,28,2.0,1.0,0,2.0,31.0
42,https://www.youtube.com/watch?v=uHdwyHxPKg0,10 celebrities who defended johnny depp against amber heard,29,1.0,0.0,0,0.0,30.0
80,https://www.youtube.com/watch?v=L4WnqU8Dj00,consequences amber heard is facing (justice for johnny depp),28,1.0,0.0,0,1.0,29.0
806,https://www.youtube.com/watch?v=F94KMgygsrc,"aquaman , mera , amber heard full screen shorts",25,2.0,2.0,0,5.0,29.0
405,https://www.youtube.com/watch?v=rdvrxwkuhgA,guerre contre amber heard : pourquoi johnny depp assigne elon musk en justice,29,0.0,0.0,0,0.0,29.0
454,https://www.youtube.com/watch?v=Xkr4yxnD2iY,"aquaman 2 (2022) teaser trailer concept movie  - jason momoa, amber heard",26,1.0,0.0,0,1.0,27.0
86,https://www.youtube.com/watch?v=mWiPDaZ1qEo,amber heard reportedly fired from ‘aquaman’ #amberheard #short #jonnydeep #tiktok #viral,27,0.0,0.0,0,0.0,27.0
351,https://www.youtube.com/watch?v=4ThDqUtRazo,rumor! amber heard fired from aq2? // a friend or foe opinion,22,5.0,0.0,0,4.0,27.0
394,https://www.youtube.com/watch?v=9qbhaWX9Yiw,aquaman 2 teaser trailer 2022 | amber heard | jason momoa | patrick wilson,27,0.0,0.0,0,2.0,27.0
120,https://www.youtube.com/watch?v=4sAWuUUciQw,"amber heard and johnny depp legal battle is not ending anytime soon, depp fights back after losing",24,1.0,1.0,0,0.0,26.0
889,https://www.youtube.com/watch?v=ueDJ4eAty0Y,amber heard fired from aquaman 2 rumors debunked,26,0.0,0.0,0,0.0,26.0
330,https://www.youtube.com/watch?v=umSGT0ITDhI,¿amber heard no era querida por warner por sus escándalos con johnny depp?,23,1.0,0.0,0,0.0,24.0
888,https://www.youtube.com/watch?v=oV5phttquEM,amber heard and johnny deep entry scene,20,4.0,0.0,0,0.0,24.0
187,https://www.youtube.com/watch?v=t6HlxXi2wuo,solving a rubik's cube everyday until amber heard gets fired - day 27,17,6.0,0.0,0,2.0,23.0
411,https://www.youtube.com/watch?v=3lBStqzf0lA,johnny depp victim blaming amber heard again  audio,20,0.0,2.0,0,0.0,22.0
298,https://www.youtube.com/watch?v=L-3o0KBp4ow,rumor has it amber heard was fired from ‘aquaman 2’ — but is it true,22,0.0,0.0,0,0.0,22.0
687,https://www.youtube.com/watch?v=bCyvmpiZnpg,why petitions to fire amber heard from aquaman 2 are useless right now.,20,2.0,0.0,0,0.0,22.0
273,https://www.youtube.com/watch?v=5DZtmOgfNCU,trippy_llama maybe you need to stop (amber heard playlist!!),19,1.0,1.0,0,0.0,21.0
480,https://www.youtube.com/watch?v=1Vvkifi02HU,learn to judge for yourself!! this is the way!! (amber heard playlist!!),16,1.0,4.0,0,0.0,21.0
236,https://www.youtube.com/watch?v=cHSwWu5nPag,emilia clarke to replace amber heard as mera in aquaman 2,20,1.0,0.0,0,0.0,21.0
387,https://www.youtube.com/watch?v=RncTRoujIRs,amber heard reportedly fired from 'aquaman 2',19,2.0,0.0,0,0.0,21.0
326,https://www.youtube.com/watch?v=EpqVMFp-Zh4,amber heard reportedly fired from ‘aquaman’ for reasons unrelated to depp,20,0.0,0.0,0,0.0,20.0
423,https://www.youtube.com/watch?v=FORiTf2GsZE,"aquaman 2  trailer   jason momoa, amber heard",19,0.0,1.0,0,0.0,20.0
840,https://www.youtube.com/watch?v=zogzngRjkx8,amber heard at social good summit,20,0.0,0.0,0,0.0,20.0
620,https://www.youtube.com/watch?v=i5Yig0_vVZA,rumour amber heard fired from aquaman 2    emilia clarke replaces her as,20,0.0,0.0,0,0.0,20.0
778,https://www.youtube.com/watch?v=Z8lbpyXNJyg,¡que siempre sí! amber heard volverá a ser mera en aquaman 2 😱😱🎥,18,0.0,1.0,0,0.0,19.0
731,https://www.youtube.com/watch?v=lNWkaHKhGl4,the nailsin ratings:amber heard fired from aquaman 2?!,15,4.0,0.0,0,2.0,19.0
325,https://www.youtube.com/watch?v=W6lcr72P4Ys,why is johnny depp so pissed!? is amber heard really fired from aquaman 2?,19,0.0,0.0,0,0.0,19.0
776,https://www.youtube.com/watch?v=quNsHnHoPLg,"amber heard relaxing video yesterday, today, tomorrow, always",14,0.0,4.0,0,0.0,18.0
891,https://www.youtube.com/watch?v=WiB1Cg0hq5c,"geekprime009 bog's season 1 episode 15.""my reaction amber heard caught lying again? heard not fired""",17,1.0,0.0,0,0.0,18.0
281,https://www.youtube.com/watch?v=tmldxsN9-qQ,aquaman 2: amber heard fired from aquaman 2 rumors debunked.,18,0.0,0.0,0,0.0,18.0
269,https://www.youtube.com/watch?v=GNsFwFTIXCg,solving a rubik's cube everyday until amber heard gets fired - day 30,11,6.0,0.0,0,4.0,17.0
908,https://www.youtube.com/watch?v=Xg8UzAR2XNw,did amber heard beat up her girlfriend? amber heard playlist,16,0.0,1.0,0,,17.0
819,https://www.youtube.com/watch?v=F1EyVBy8HUg,"wandavision ep. 8, amber heard fired rumors, cameo's favorite kung fu movies and more!",15,2.0,0.0,0,0.0,17.0
559,https://www.youtube.com/watch?v=Ft7VR4H1-_U,"aquaman 2 (2022) teaser trailer - jason momoa, amber heard (fan made)",15,2.0,0.0,0,1.0,17.0
594,https://www.youtube.com/watch?v=1fhttOV_lZs,amber heard new movie #bharatratnaforratantata #westbengalelections #biggboss14 #bb15 #kgf2 #pathaan,16,1.0,0.0,0,0.0,17.0
803,https://www.youtube.com/watch?v=o2YcSurHYo8,meghan markle bust amber heard out of prison,17,0.0,0.0,0,0.0,17.0
408,https://www.youtube.com/watch?v=96HhJqhvR-M,you can learn to judge for yourself!!  (amber heard playlist!!),15,0.0,1.0,0,,16.0
336,https://www.youtube.com/watch?v=wMcd1ywyiWI,amber heard latest,16,0.0,0.0,0,0.0,16.0
579,https://www.youtube.com/watch?v=yyqmP554g-c,solving a rubik's cube everyday until amber heard gets fired - day 28,12,4.0,0.0,0,4.0,16.0
74,https://www.youtube.com/watch?v=_BGBuThWscE,amber heard facing 5 years in prison due to bribing her sister to lie on her behalf,15,0.0,0.0,0,0.0,15.0
188,https://www.youtube.com/watch?v=DiTq6_dFm2I,"aquaman 2 (2022) teaser trailer - jason momoa, amber heard",15,0.0,0.0,0,0.0,15.0
162,https://www.youtube.com/watch?v=W4EouG2OoAs,"""elon musk crying"" richest man on earth",15,0.0,0.0,0,0.0,15.0
802,https://www.youtube.com/watch?v=tGp5sSm65vo,aquaman – final trailer – warner bros. uk boom!!,12,2.0,0.0,0,0.0,14.0
309,https://www.youtube.com/watch?v=toLmIt71chI,amber heard hit by rumours she's been 'fired from aquaman 2',14,0.0,0.0,0,0.0,14.0
677,https://www.youtube.com/watch?v=y83jefF05Rc,solving a rubik's cube everyday until amber heard gets fired - day 41,10,4.0,0.0,0,0.0,14.0
671,https://www.youtube.com/watch?v=MbQEuuA-xqQ,johnny depp got justice! amber heard got fired???,12,2.0,0.0,0,1.0,14.0
646,https://www.youtube.com/watch?v=7oKlkBNMmlU,is amber heard fired from aquaman 2 - this week in pop culture,11,2.0,0.0,0,1.0,13.0
477,https://www.youtube.com/watch?v=QN9B7mIZ2g4,why petitions to fire amber heard from aquaman 2 are useless right now.,13,0.0,0.0,0,0.0,13.0
124,https://www.youtube.com/watch?v=8WM_s2PtKKw,game of thrones' emilia clarke to replace amber heard as mera in 'aquaman 2'?,12,0.0,0.0,0,0.0,12.0
605,https://www.youtube.com/watch?v=arNOL2ItCvY,solving a rubik's cube everyday until amber heard gets fired - day 26,10,2.0,0.0,0,0.0,12.0
9,https://www.youtube.com/watch?v=HNnmVYL81KU,johnny depp hofft im rosenkrieg mit amber heard auf elon musk,11,0.0,0.0,0,0.0,11.0
419,https://www.youtube.com/watch?v=NUF2JgX_J9Q,solving a rubik's cube everyday until amber heard gets fired - day 36,7,3.0,1.0,0,0.0,11.0
79,https://www.youtube.com/watch?v=SkvoYGvnG2Q,why is johnny depp so pissed!? is amber heard really fired from aquaman 2?,11,0.0,0.0,0,0.0,11.0
368,https://www.youtube.com/watch?v=o43rSrjcyH8,did warner bros finally fire amber heard? | thoughts and opinions #8,11,0.0,0.0,0,0.0,11.0
633,https://www.youtube.com/watch?v=UeAiWcTkaqo,amber heard reportedly fired from ‘aquaman’ for reasons unrelated to depp,10,0.0,0.0,0,0.0,10.0
582,https://www.youtube.com/watch?v=WAYyX6DSHyM,amber heard has been fired from ‘aquaman’ due to contract violations,9,1.0,0.0,0,0.0,10.0
811,https://www.youtube.com/watch?v=VZ7I7UG3uOg,the heard and markle show ep. 9 (2/2),10,0.0,0.0,0,0.0,10.0
678,https://www.youtube.com/watch?v=Dgn4Gz9YFr0,"amber dawn shopay, global angel, purchase with a purpose and give back to the world.",9,1.0,0.0,0,0.0,10.0
508,https://www.youtube.com/watch?v=m11rZT6tDlM,i am too emotionally involved in johnny depp & amber heard's court case. need to practice self care.,10,0.0,0.0,0,0.0,10.0
287,https://www.youtube.com/watch?v=SKbltUXlCZk,solving a rubik's cube everyday until amber heard gets fired - day 29,6,3.0,0.0,0,0.0,9.0
899,https://www.youtube.com/watch?v=oD0iIOJ9MaM,amber heard fired from aquaman 2 rumors debunked,9,0.0,0.0,0,0.0,9.0
818,https://www.youtube.com/watch?v=WyE1jx9O_yI,by its weight! warner fired amber heard from aquaman,9,0.0,0.0,0,0.0,9.0
363,https://www.youtube.com/watch?v=0Az4oCswAN4,solving a rubik's cube everyday until amber heard gets fired - day 32,8,1.0,0.0,0,0.0,9.0
681,https://www.youtube.com/watch?v=R_lk4xK_OPY,solving a rubik's cube everyday until amber heard gets fired - day 33,7,1.0,1.0,0,0.0,9.0
775,https://www.youtube.com/watch?v=SP6yeI2tr7U,solving a rubik's cube everyday until amber heard gets fired - day 31,7,2.0,0.0,0,0.0,9.0
580,https://www.youtube.com/watch?v=XSMLElwMPNM,johnny depp admitting to his aggressive temper and victim blaming amber heard   exclusive,8,0.0,0.0,0,0.0,8.0
758,https://www.youtube.com/watch?v=gjffswi7M_Q,aquaman 2 i official concept trailer | jason momoa | dc comics | amber heard | fanmade,8,0.0,0.0,0,0.0,8.0
232,https://www.youtube.com/watch?v=p_g4c44AVgU,you can learn to judge for yourself!! ( amber heard playlist!!),8,0.0,0.0,0,,8.0
488,https://www.youtube.com/watch?v=1DisbAsZOT4,you can learn to judge for yourself!! (amber heard playlist!!),8,0.0,0.0,0,,8.0
730,https://www.youtube.com/watch?v=4K7PmaRdRuc,"amber heard- mera from aquaman, is she the same as justice league??",8,0.0,0.0,0,0.0,8.0
443,https://www.youtube.com/watch?v=7dI7BbdVvTc,solving a rubik's cube everyday until amber heard gets fired - day 37,6,2.0,0.0,0,0.0,8.0
382,https://www.youtube.com/watch?v=aRbRdqXT7Ew,guerre contre amber heard : pourquoi johnny depp assigne elon musk en justice,8,0.0,0.0,0,0.0,8.0
832,https://www.youtube.com/watch?v=Et1ie-egVsc,als zeuge geladen: johnny depp hofft im rosenkrieg mit amber heard auf elon musk,8,0.0,0.0,0,0.0,8.0
628,https://www.youtube.com/watch?v=i273Ym8PiiI,guerre contre amber heard : pourquoi johnny depp assigne elon musk en justice,7,0.0,0.0,0,0.0,7.0
468,https://www.youtube.com/watch?v=vUdooGpxXJE,solving a rubik's cube everyday until amber heard gets fired - day 34,4,2.0,0.0,0,0.0,6.0
610,https://www.youtube.com/watch?v=CIcrN-LQTmM,amber heard hit by rumours she's been 'fired from aquaman 2',4,1.0,0.0,0,0.0,5.0
343,https://www.youtube.com/watch?v=yhQdEmQHz4Q,guerre contre amber heard : pourquoi johnny depp assigne elon musk en justice,5,0.0,0.0,0,0.0,5.0
555,https://www.youtube.com/watch?v=rmivac4fSag,solving a rubik's cube everyday until amber heard gets fired - day 33,3,2.0,0.0,0,0.0,5.0
352,https://www.youtube.com/watch?v=rOgbxoIfOc4,amber heard 'yet to fullfil' charity pledge of $7 million from depp divorce deal,4,0.0,0.0,0,0.0,4.0
389,https://www.youtube.com/watch?v=AriQDroIexc,guerre contre amber heard : pourquoi johnny depp assigne elon musk en justice,4,0.0,0.0,0,0.0,4.0
410,https://www.youtube.com/watch?v=F7j38oQzMU0,solving a rubik's cube everyday until amber heard gets fired - day 38,4,0.0,0.0,0,0.0,4.0
384,https://www.youtube.com/watch?v=0y3ebAP-huM,elon musk vs johnny depp #shorts,4,0.0,0.0,0,1.0,4.0
647,https://www.youtube.com/watch?v=c8aJQ1MLlEE,als zeuge geladen: johnny depp hofft im rosenkrieg mit amber heard auf elon musk,3,0.0,0.0,0,0.0,3.0
345,https://www.youtube.com/watch?v=NaDs70Q0Le8,firing of amber heard and superman and lois (spoilers),3,0.0,0.0,0,0.0,3.0
542,https://www.youtube.com/watch?v=9F3McrFDOqE,amber heard 'yet to fullfil' charity pledge of $7 million from depp divorce deal,3,0.0,0.0,0,0.0,3.0
89,https://www.youtube.com/watch?v=MtEEwCGLC7w,daily hotspot（british）20210318,3,0.0,0.0,0,0.0,3.0
878,https://www.youtube.com/watch?v=uGrFNbayBQk,"✅  lawyers for johnny depp told britain’s court of appeal thursday that the actor’s ex-wife, amber h",2,0.0,0.0,0,0.0,2.0
461,https://www.youtube.com/watch?v=KupxxuWAl_I,"✅  lawyers for johnny depp told britain’s court of appeal thursday that the actor’s ex-wife, amber h",2,0.0,0.0,0,0.0,2.0
476,https://www.youtube.com/watch?v=LnMk5bxuJ8E,solving a rubik's cube everyday until amber heard gets fired - day 40,1,1.0,0.0,0,0.0,2.0
499,https://www.youtube.com/watch?v=zWJQ60cfLok,solving a rubik's cube everyday until amber heard gets fired - day 39,2,0.0,0.0,0,0.0,2.0
506,https://www.youtube.com/watch?v=t2hma7G6zEI,amber heard is addressing the allegations that ex-johnny depp's legal team has made. in a report fro,2,0.0,0.0,0,0.0,2.0
133,https://www.youtube.com/watch?v=VNpv30MS8Q8,solving a rubik's cube everyday until amber heard gets fired - day 35,2,0.0,0.0,0,0.0,2.0
634,https://www.youtube.com/watch?v=KLRBJ6ejt2I,you can learn to judge for yourself!! (amber heard playlist!!),1,0.0,0.0,0,,1.0
178,https://www.youtube.com/watch?v=ShGGbAwR9R8,#43 || warner bros. screwed up,1,0.0,0.0,0,0.0,1.0
572,https://www.youtube.com/watch?v=eC-cByj3fik,amber heard allegedly fired from 'aquaman 2' for this shocking reason,1,0.0,0.0,0,0.0,1.0
