urls,comment,publish_dtime,n_likes,n_replies,total
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because you are a manâ€‌

She is NOT a victim.",2020-12-28 20:36:17+00:00,1103.0,10.0,1113.0
https://www.youtube.com/watch?v=0zLDEwGsfSs,"Don't call him Jack Sparrow, he's captain Jack Sparrow",2020-12-17 10:27:34+00:00,1087.0,23.0,1110.0
https://www.youtube.com/watch?v=0zLDEwGsfSs,"""If u love two person at the same time, choose the second one, because if you really loved the first one you wouldn't fall for the secondâ€‌
                                        â€”johnny depp",2020-12-29 18:37:12+00:00,1075.0,25.0,1100.0
https://www.youtube.com/watch?v=EyOJN2oYIAc,Robert Downey Jr. has said Johnny will be in Sherlock Holmes 3 or the movie will NOT be made.  That's a real bro right there.,2020-12-22 01:55:27+00:00,1081.0,19.0,1100.0
https://www.youtube.com/watch?v=Cg9SvQSMnoE,"â€œIâ€™ve been called a gold diggerâ€‌ 
Later proceeds to ask for millions in divorce settlement. ًں¥²ًں™ƒ",2020-12-27 23:09:15+00:00,1086.0,8.0,1094.0
https://www.youtube.com/watch?v=t_OGIt4sBhA,Pirates of the Caribbean: The return of Captain Jack sparrow.,2020-12-09 18:37:22+00:00,1066.0,26.0,1092.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey won't believe you, because you are a manâ€‌

She is NOT a victim.",2020-12-23 13:57:49+00:00,1086.0,0.0,1086.0
https://www.youtube.com/watch?v=XqdI8icEbDM,This woman was hired to give a speech to abused people yet she is one of the abusers they are running from.,2020-12-23 19:07:01+00:00,1061.0,23.0,1084.0
https://www.youtube.com/watch?v=XqdI8icEbDM,"""No one will believe you because you're a man!""
Lol, spoken like a true victim.",2020-12-23 19:14:25+00:00,1061.0,6.0,1067.0
https://www.youtube.com/watch?v=EhnKxb99Li8,"(I don't fully agree with everything I said on this, but I do stand by my original thoughts when seeing this video which was that anyone can be an abuser, please stay safe out there because people in this world are messed up and it could happen to anyone.)

He's obviously emotionally unstable. His anger is justified, his mother died and he hurt his hand. I don't like when people slam things but thats just because of what I went through, and that person who used to slam cabinets would also put their anger out on me, but he wasn't taking any anger out on her. If I found out my significant other was filming me while I was having a mental break down, I would be upset too, it's embarrassing when you are vulnerable and someone is provoking you instead of trying to help you or take a step back and let you be to yourself.",2020-12-25 23:24:10+00:00,1029.0,30.0,1059.0
https://www.youtube.com/watch?v=h-wpBkiMKd0,"Me considero fan de Aquaman, pero mientras esta mujer estأ© en la pelأ­cula, no pienso verla jamأ،s, 
Ni ningun otro trabajo en el que este involucrada.",2020-12-06 04:13:45+00:00,1018.0,39.0,1057.0
https://www.youtube.com/watch?v=0zLDEwGsfSs,Disney forgot that there would be no success in Pirates of the carribbean without him. As he is Captain Jack Sparrow,2020-12-12 03:41:18+00:00,1050.0,7.0,1057.0
https://www.youtube.com/watch?v=ZfeM6J5yGBg,"""They won't believe you, because you're a man.""

She is NOT a victim.",2020-12-31 19:33:21+00:00,1037.0,13.0,1050.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because you are a manâ€‌

She is NOT a victim.",2020-12-28 16:23:12+00:00,1033.0,15.0,1048.0
https://www.youtube.com/watch?v=t_OGIt4sBhA,"Johnny Depp's every single movie is an masterpiece, saying it because I've just finished watching all of them . Justice for Johnny Depp",2020-12-09 18:20:09+00:00,983.0,51.0,1034.0
https://www.youtube.com/watch?v=74bDLtT6Khw,"â€œTell them that I, Johnny Depp, a man, am also a victim of domestic violence, and that itâ€™s a fair right. And see who sides with or believes you.â€‌

She is NOT a victim.",2020-12-27 17:48:35+00:00,1004.0,15.0,1019.0
https://www.youtube.com/watch?v=1yuki8YG3xA,"Everything about the Heard situation is beyond insane. Seeing how everything has worked out is just evidence of this busted ass system. With mountains of evidence in favor of Depp, he is still called a criminal",2020-12-19 03:04:07+00:00,992.0,26.0,1018.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you because youâ€™re a man.â€‌


Why does this woman still have a platform",2020-12-22 14:54:15+00:00,1007.0,8.0,1015.0
https://www.youtube.com/watch?v=IBDLqO-7h3A,"I feel like youâ€™re the perfect person to make this sort of video. Idk why mukbangs turned into binges, they were much nicer to watch when they werenâ€™t that way.",2020-12-03 20:53:18+00:00,1003.0,11.0,1014.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because you are a manâ€‌

She is NOT a victim.",2020-12-27 05:14:58+00:00,1005.0,9.0,1014.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because youâ€™re a manâ€‌

She is NOT a victim.",2020-12-31 18:10:38+00:00,1000.0,3.0,1003.0
https://www.youtube.com/watch?v=k-qJirGb3F4,Im so tired of women getting away with abusing men .. then just lying and acting like a victim ..  i will not support amber in any movie she in .. ..,2020-12-10 23:26:59+00:00,990.0,12.0,1002.0
https://www.youtube.com/watch?v=IBDLqO-7h3A,"Oh Abbey, you sweetheart. She straight up lies about what she's eating. Telling her she's not eating enough is opening a can of worms. You just gave her permission to go nuts and eat bigger portions because an online nutritionist said it was okay ًں¤¦â€چâ™€ï¸ڈthis girl needs professional, intense psychological help. Her weight isn't the reason people dislike her, it's the fact that she's lying about what she eats, constantly ignores the advice of professionals, and is overall a manipulative person. This is NOT an issue of her being obese.",2020-12-04 04:17:13+00:00,986.0,16.0,1002.0
