kind,etag,id,snippet.videoId,snippet.topLevelComment.kind,snippet.topLevelComment.etag,snippet.topLevelComment.id,snippet.topLevelComment.snippet.videoId,snippet.topLevelComment.snippet.textDisplay,snippet.topLevelComment.snippet.textOriginal,snippet.topLevelComment.snippet.authorDisplayName,snippet.topLevelComment.snippet.authorProfileImageUrl,snippet.topLevelComment.snippet.authorChannelUrl,snippet.topLevelComment.snippet.authorChannelId.value,snippet.topLevelComment.snippet.canRate,snippet.topLevelComment.snippet.viewerRating,snippet.topLevelComment.snippet.likeCount,snippet.topLevelComment.snippet.publishedAt,snippet.topLevelComment.snippet.updatedAt,snippet.canReply,snippet.totalReplyCount,snippet.isPublic,replies.comments,snippet.topLevelComment.snippet.moderationStatus
youtube#commentThread,P82KF8X0IewtXG82y1VLum0STkw,UgiCHy5sWLjodngCoAEC,xeB30ZrLoBg,youtube#comment,iFezf4QmF9-_SQs2XI0chhSnqH0,UgiCHy5sWLjodngCoAEC,xeB30ZrLoBg,she&#39;s looking amazing. thats what dc needs. COLOURS!!,she's looking amazing. thats what dc needs. COLOURS!!,Raheel Zahid,https://yt3.ggpht.com/ytc/AKedOLScllKEzVVRkdBv5v3WNOAc0GKCQZJYwVQ3inckpw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCVHVC87IFBFnoLwr_Ky_qoA,UCVHVC87IFBFnoLwr_Ky_qoA,True,none,0,2017-05-18 21:24:57+00:00,2017-05-18T21:24:57Z,True,0,True,,
youtube#commentThread,EkvyfXNo1cjx5W74cKXnYJfpWqs,Ugh4up9vq-1KfHgCoAEC,xeB30ZrLoBg,youtube#comment,S4L_b5JG76HdjMtqFvohH-qNNIg,Ugh4up9vq-1KfHgCoAEC,xeB30ZrLoBg,Yes! In Wan we trust! Enough said.,Yes! In Wan we trust! Enough said.,Ozzie,https://yt3.ggpht.com/ytc/AKedOLT--R5e0Q9TmQ2Pa0xaYisI0X5tfZ23U4Y4Ou62=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCza5OSyFeqqZfMSL1cIOqww,UCza5OSyFeqqZfMSL1cIOqww,True,none,0,2017-05-18 21:24:38+00:00,2017-05-18T21:24:38Z,True,0,True,,
youtube#commentThread,3zUTHAWQvI34Pp10zNZi2xh2rNg,UgjXHzxFH4wRYngCoAEC,xeB30ZrLoBg,youtube#comment,iXn8YObNhgburUVOswN4txQV5e8,UgjXHzxFH4wRYngCoAEC,xeB30ZrLoBg,"The thing is Aquaman has been one of the longest running jokes of the DC but Jason Mamoa is so badass and I feel he will bring so much to the role, I think that his film will be so good!","The thing is Aquaman has been one of the longest running jokes of the DC but Jason Mamoa is so badass and I feel he will bring so much to the role, I think that his film will be so good!",Marcus Smith,https://yt3.ggpht.com/ytc/AKedOLQrWjBa4vOa8QErIMQcfHxNo5ureLs6jsU_jw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCJHhAuOf9RzcMryBdxgm12w,UCJHhAuOf9RzcMryBdxgm12w,True,none,0,2017-05-18 21:24:35+00:00,2017-05-18T21:24:35Z,True,0,True,,
youtube#commentThread,hFsoyXnhvB6dwS88xRhBeP5RXvE,UgiUT9qXHIXS2HgCoAEC,xeB30ZrLoBg,youtube#comment,p1Z0usQvYyls97qq0-PjNIAZyNc,UgiUT9qXHIXS2HgCoAEC,xeB30ZrLoBg,Maybe james wan should takeover or at least takeover designing the costumes 👍,Maybe james wan should takeover or at least takeover designing the costumes 👍,The 2Free,https://yt3.ggpht.com/ytc/AKedOLSV-QcavckxvIlIgS3AHdFLwfV_uyttbJLKTHXTbg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCSSNH-qULXCosfP3WS4j5tw,UCSSNH-qULXCosfP3WS4j5tw,True,none,1,2017-05-18 21:23:36+00:00,2017-05-18T21:23:36Z,True,0,True,,
youtube#commentThread,ixLCT8bDp-_UhjjJKlB7DX9Tyi4,UghPyma44xtKcXgCoAEC,xeB30ZrLoBg,youtube#comment,0PF4h1YDg_KfDtoYz6TrUkrRtv8,UghPyma44xtKcXgCoAEC,xeB30ZrLoBg,I love the costume,I love the costume,Nick Films,https://yt3.ggpht.com/sYmBpY5ysoG-CASCYNm0OSfc-GfLm5pSlI93k0u37MrJK3dVwdX7uECP_uuDOg5xlE6EfzNiXNo=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC5sRYg2_v9m7-8s9fGzTreg,UC5sRYg2_v9m7-8s9fGzTreg,True,none,1,2017-05-18 21:23:10+00:00,2017-05-18T21:23:10Z,True,0,True,,
youtube#commentThread,nOfSRx4bnAwmUGW0MYGWqlG9A2U,UgjHsn9IZMjxj3gCoAEC,xeB30ZrLoBg,youtube#comment,zwI8p4bgFvmU2Qmx5L1ams4kkyE,UgjHsn9IZMjxj3gCoAEC,xeB30ZrLoBg,now i wanna see poison ivy vs mera..,now i wanna see poison ivy vs mera..,Ibrahim Niaz,https://yt3.ggpht.com/ytc/AKedOLTNsthrElwjf9ixJe40ezwkCQQAflOtQXlffQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCLKzIggxapysf5i-CcCrL2Q,UCLKzIggxapysf5i-CcCrL2Q,True,none,4,2017-05-18 21:22:42+00:00,2017-05-18T21:22:42Z,True,0,True,,
youtube#commentThread,-uyozPVqNzTvRxLBhOfxh6xpF5E,Uggap8YjD5T7_HgCoAEC,xeB30ZrLoBg,youtube#comment,jd4IBcyvIGNsoVJGV2tDd-BQ8gE,Uggap8YjD5T7_HgCoAEC,xeB30ZrLoBg,I hope the newer DC movies do well so you can stop with the conspiracy crap.,I hope the newer DC movies do well so you can stop with the conspiracy crap.,AtariLeaf,https://yt3.ggpht.com/ytc/AKedOLSwXCxv-w1yMa71aHINQGKOnoZ8__qkKLsq2yP0hA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCbZdbAjwR9x9WR73jTU-h4w,UCbZdbAjwR9x9WR73jTU-h4w,True,none,0,2017-05-18 21:22:07+00:00,2017-05-18T21:22:07Z,True,0,True,,
youtube#commentThread,foYRpy3so-5an6PzjO0Z6vPZbM0,Uggv0cw1buOVOHgCoAEC,xeB30ZrLoBg,youtube#comment,8keC5-LJn73R50oXkhVGN82TpZY,Uggv0cw1buOVOHgCoAEC,xeB30ZrLoBg,LMAO Who wore it best,LMAO Who wore it best,Gerardo Orozco,https://yt3.ggpht.com/ytc/AKedOLRQHz51VYsWVrEtCzbYkp8Gi3fdqKoYo5-9lg2Pmg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCajkPoFH1ELd7xFeKUORbgw,UCajkPoFH1ELd7xFeKUORbgw,True,none,0,2017-05-18 21:21:49+00:00,2017-05-18T21:21:49Z,True,0,True,,
youtube#commentThread,399BykAYHHvjGQwJ6jQj3sIbkDE,Ugi_Vp8wGIcF03gCoAEC,xeB30ZrLoBg,youtube#comment,Z8EP2wlhKHrdT3hcqhTEtZgKMB0,Ugi_Vp8wGIcF03gCoAEC,xeB30ZrLoBg,Wow love it!!!!!!!!,Wow love it!!!!!!!!,Rascal2006,https://yt3.ggpht.com/ytc/AKedOLR_3QLW-zYzkVzu19ZvGKyTeP67ACj3XlTNRPpB=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCzt6MrDmNHoxK4SolGsEATg,UCzt6MrDmNHoxK4SolGsEATg,True,none,0,2017-05-18 21:21:34+00:00,2017-05-18T21:21:34Z,True,0,True,,
youtube#commentThread,tnHb82-Q1i5eFF13TaUOWxA4jaQ,UgiJFGHbyMxX43gCoAEC,xeB30ZrLoBg,youtube#comment,ov6UFsuPU3CUzcj7PE3iwmFMWhQ,UgiJFGHbyMxX43gCoAEC,xeB30ZrLoBg,"Looks really good, New 52 like, i love Aquaman new 52!","Looks really good, New 52 like, i love Aquaman new 52!",Grimmash,https://yt3.ggpht.com/ytc/AKedOLSU8Efw0Fgsjwh1zhTff2XJZL1V9g5rB3B-aqG_pQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC71lbHcxQItnBanGBO4l4cg,UC71lbHcxQItnBanGBO4l4cg,True,none,1,2017-05-18 21:21:10+00:00,2017-05-18T21:21:10Z,True,0,True,,
youtube#commentThread,dMPQYJ3TBYKATJn1pIlD8hSMwgk,UggP8_eYefoF73gCoAEC,xeB30ZrLoBg,youtube#comment,F-tewBbjQoYYl0CF3Jylv6aqZZM,UggP8_eYefoF73gCoAEC,xeB30ZrLoBg,SHE LOOKS AMAZING AND FIERCE OMG,SHE LOOKS AMAZING AND FIERCE OMG,great boi,https://yt3.ggpht.com/ytc/AKedOLTU7xcJulXYaLpD5z46S41zebAxnym_MKtSDtfW=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC8j3kPdkE8ds7bpYqvFPtLA,UC8j3kPdkE8ds7bpYqvFPtLA,True,none,1,2017-05-18 21:21:06+00:00,2017-05-18T21:21:06Z,True,0,True,,
youtube#commentThread,5_kiyZGsreR7h3ERX0RqWRkMEHo,UggwtONSc18UpHgCoAEC,xeB30ZrLoBg,youtube#comment,_ILN7lfyQNIdBJbrpnPAzFDh-I0,UggwtONSc18UpHgCoAEC,xeB30ZrLoBg,"+Beyond The Trailer ,<br><br>Okay.<br><br>(you&#39;re cute when you revel)<br><br>(just sayin&#39;)<br><br>;)<br><br>.","+Beyond The Trailer ,

Okay.

(you're cute when you revel)

(just sayin')

;)

.",grimslayer Brittain,https://yt3.ggpht.com/ytc/AKedOLS1YdGUqPDJstHT_Woq5_hgX-AW703VjUtnGQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCPul85Iyw5EzuUxwEbP1AAA,UCPul85Iyw5EzuUxwEbP1AAA,True,none,1,2017-05-18 21:21:01+00:00,2017-05-18T21:21:01Z,True,0,True,,
youtube#commentThread,dWSgzkY6XGLHOXk0MkW7NHC1DN8,UggmR9tZCT-6a3gCoAEC,xeB30ZrLoBg,youtube#comment,2l3Z3kx_NziqmJftcZzqLtk3Zr4,UggmR9tZCT-6a3gCoAEC,xeB30ZrLoBg,i&#39;m still dissappointed that suicide squad won more oscars than hidden Figures😂,i'm still dissappointed that suicide squad won more oscars than hidden Figures😂,Fritz Fromm,https://yt3.ggpht.com/ytc/AKedOLQBvdNAen602KBvXeXJ8zNhAnc7r_pXqM3DaA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC08zpTqiXPLMtL-NdqPMS0A,UC08zpTqiXPLMtL-NdqPMS0A,True,none,0,2017-05-18 21:20:56+00:00,2017-05-18T21:20:56Z,True,0,True,,
youtube#commentThread,NygrLsZtbK6JCHC4h9ZmbTKj0FQ,Ugh5DY6z02cixXgCoAEC,xeB30ZrLoBg,youtube#comment,f_MjuQ2JVsqlWsOEBzmwai62R_o,Ugh5DY6z02cixXgCoAEC,xeB30ZrLoBg,She looks good but a truly terrible actress.,She looks good but a truly terrible actress.,Chris Rhodes,https://yt3.ggpht.com/ytc/AKedOLSUw_ByCsZ0doMDUzNAnI-jQ9YzMMTFjWXeXwyRDV8=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC7MFAYoJVmRhtPGIYdHvowg,UC7MFAYoJVmRhtPGIYdHvowg,True,none,0,2017-05-18 21:20:50+00:00,2017-05-18T21:20:50Z,True,0,True,,
youtube#commentThread,2zkmY5I2rUgHAzfejFMxWJoS6Ls,UgiSkHKk7ZNPUngCoAEC,xeB30ZrLoBg,youtube#comment,xRsonNVpE67wbMZe-CcRS5EyWrg,UgiSkHKk7ZNPUngCoAEC,xeB30ZrLoBg,I knew you were gonna say you liked this better than the JL outfit lol😂,I knew you were gonna say you liked this better than the JL outfit lol😂,BoneStudios15,https://yt3.ggpht.com/ytc/AKedOLRdnQmijmjxOHpnKLvIHDvNupek-wAdd7-DDhuK=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCWZjtkOkWzD-2TT5O5bT-QQ,UCWZjtkOkWzD-2TT5O5bT-QQ,True,none,0,2017-05-18 21:20:50+00:00,2017-05-18T21:20:50Z,True,1,True,"[{'kind': 'youtube#comment', 'etag': '4rZ5Ww1u1OeQ5tZntCZCLvmWEs0', 'id': 'UgiSkHKk7ZNPUngCoAEC.8SiQ0RIJxQX8SiQzh6tBt5', 'snippet': {'videoId': 'xeB30ZrLoBg', 'textDisplay': 'BoneStudios15 because she&#39;s on the Hate train', 'textOriginal': ""BoneStudios15 because she's on the Hate train"", 'parentId': 'UgiSkHKk7ZNPUngCoAEC', 'authorDisplayName': 'DomoSenju __', 'authorProfileImageUrl': 'https://yt3.ggpht.com/KnkoimLMEZn4bjNCV_xGR0RKOP6HAliug1b90-v0UuzWCQ2fT1h1EYvW0FVBZfeFK_lw0jU5Uw=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCpQwGwS7Chktw75vtp-ywog', 'authorChannelId': {'value': 'UCpQwGwS7Chktw75vtp-ywog'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2017-05-18T21:29:20Z', 'updatedAt': '2017-05-18T21:29:20Z'}}]",
youtube#commentThread,ZD1RWC6IvGHxarMXt1wWaaTyO-o,UgiTCcL_yhFtg3gCoAEC,xeB30ZrLoBg,youtube#comment,ZhUtYVvQVpj1hRBjOLYj6avk3vw,UgiTCcL_yhFtg3gCoAEC,xeB30ZrLoBg,"HOLY SHIT, is that a bright colour in DCEU movie wtf!!","HOLY SHIT, is that a bright colour in DCEU movie wtf!!",KAZER,https://yt3.ggpht.com/ytc/AKedOLQ1hNMdjJn5L86brMDySMMx7kDi5yiycKeSjcwA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCPRLJkhHH8OO2R3RU_z4X1w,UCPRLJkhHH8OO2R3RU_z4X1w,True,none,1,2017-05-18 21:20:37+00:00,2017-05-18T21:20:37Z,True,0,True,,
youtube#commentThread,_remqk7smkfsNvOputNbTzSZ-rA,UgibCGebz2NpdXgCoAEC,xeB30ZrLoBg,youtube#comment,1LoHCQEDewU0VJUx4yD4KcWomzk,UgibCGebz2NpdXgCoAEC,xeB30ZrLoBg,"I literally just rewatched the Mera Rant video last night XD wow! This does look a lot better, she could be a little more covered up but it&#39;s okay.","I literally just rewatched the Mera Rant video last night XD wow! This does look a lot better, she could be a little more covered up but it's okay.",calebiguess,https://yt3.ggpht.com/ytc/AKedOLTwz1e8uUlQSqv2RVfwhKJWmTPayK0-sqy-gOMWNw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCEdeKh2PMdi1iTz2t4g_7cQ,UCEdeKh2PMdi1iTz2t4g_7cQ,True,none,0,2017-05-18 21:20:15+00:00,2017-05-18T21:20:38Z,True,0,True,,
youtube#commentThread,x_AOEMV7U6ZWxsfn7NPg7n2FNyc,Ughx8EjePhLiLngCoAEC,xeB30ZrLoBg,youtube#comment,7jNFc1gdsFMXD_aQXJu4S4Rd7G4,Ughx8EjePhLiLngCoAEC,xeB30ZrLoBg,I don&#39;t see what the big deal is.,I don't see what the big deal is.,THSBIAJKK,https://yt3.ggpht.com/ytc/AKedOLQj_72SpIBaum9JIZVyZxX3ZQ1NbI5fN6UsoA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCLAU_W-RY2IvLcg61d4buiw,UCLAU_W-RY2IvLcg61d4buiw,True,none,0,2017-05-18 21:20:09+00:00,2017-05-18T21:20:09Z,True,0,True,,
youtube#commentThread,nwggL9hi4zA8RXhdnSPt6tGOWqg,Ugg4VTGL6QA_UngCoAEC,xeB30ZrLoBg,youtube#comment,6S6vPRtrpgIAawzRLQkggXEVMNA,Ugg4VTGL6QA_UngCoAEC,xeB30ZrLoBg,"She looks awesome, but I have been burned too many time with the DC live actions films I hope to god WW is good.","She looks awesome, but I have been burned too many time with the DC live actions films I hope to god WW is good.",Nathan,https://yt3.ggpht.com/ytc/AKedOLQ_2Gkg2d5Vpl_7n-vCLsunZhmN8bkxVLfvcU5O=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCtI8Rx-we29mnThTuaa938A,UCtI8Rx-we29mnThTuaa938A,True,none,0,2017-05-18 21:20:03+00:00,2017-05-18T21:20:03Z,True,0,True,,
youtube#commentThread,WpppyrMmlFMekQ4n8--T9brzxRM,Ugjdz57KbHPm8XgCoAEC,xeB30ZrLoBg,youtube#comment,mq2Se5FgEb4ZnvzFVbaQPTsEMuA,Ugjdz57KbHPm8XgCoAEC,xeB30ZrLoBg,I hope this change happens with all the characters in Justice League. Snyder have a tendency to make everything look grimmy and gray... and gives everyone complex ugly armors. <br><br>I hope Wan and the other directors fix this giving characters more lively look like Marvel characters closer to the comic versions. They shouldn&#39;t be afraid of spandex. It&#39;s a comic book movie JC!!.,"I hope this change happens with all the characters in Justice League. Snyder have a tendency to make everything look grimmy and gray... and gives everyone complex ugly armors. 

I hope Wan and the other directors fix this giving characters more lively look like Marvel characters closer to the comic versions. They shouldn't be afraid of spandex. It's a comic book movie JC!!.",wagnar,https://yt3.ggpht.com/ytc/AKedOLR-R4_mi8MNNrZT61hYlEJMD-hlUSBlqdmwww=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCzL6W5sLJKKSf-1lB6T0LOw,UCzL6W5sLJKKSf-1lB6T0LOw,True,none,0,2017-05-18 21:19:47+00:00,2017-05-18T21:19:47Z,True,0,True,,
youtube#commentThread,HbMrxr8wqoftqUa_D_wK0ISK98c,UgiILAlMY-JUoXgCoAEC,xeB30ZrLoBg,youtube#comment,-ib6dX3k8-dxnwCoiAFV6R0JYZs,UgiILAlMY-JUoXgCoAEC,xeB30ZrLoBg,i like both looks actually,i like both looks actually,Gustav Vigolo,https://yt3.ggpht.com/ytc/AKedOLQByn9TPQBeNyuri5GzreKR1pmMoeiTXrw5hl1N=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCcH9xOgRvvbP0dlnfuE4GXA,UCcH9xOgRvvbP0dlnfuE4GXA,True,none,0,2017-05-18 21:19:42+00:00,2017-05-18T21:19:42Z,True,0,True,,
youtube#commentThread,pPV59VpvgfLimx2o5b3Qb4eFHNM,Ugicj8yc4970iXgCoAEC,xeB30ZrLoBg,youtube#comment,MLYdBPjT2NGxan2trXjwDRVwF6s,Ugicj8yc4970iXgCoAEC,xeB30ZrLoBg,JL outfit was way better than this.,JL outfit was way better than this.,munawar hasan,https://yt3.ggpht.com/ytc/AKedOLQJTUaAjkInv7YwilORTUiXtQ3cpXH3O54KgWonpz8=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCIveqGKCPYGTVMF0uzZdIfw,UCIveqGKCPYGTVMF0uzZdIfw,True,none,0,2017-05-18 21:19:12+00:00,2017-05-18T21:19:12Z,True,0,True,,
youtube#commentThread,P-aPGMYXuD7IGN_WNwVRWeeIPI4,UgjnzwSjCj1F_HgCoAEC,xeB30ZrLoBg,youtube#comment,5-psFxX1zB2_FG4ugbs3oF9ClKk,UgjnzwSjCj1F_HgCoAEC,xeB30ZrLoBg,This looks more like a custom and less like an outfit tbh,This looks more like a custom and less like an outfit tbh,soriamemo,https://yt3.ggpht.com/ytc/AKedOLS8_YVnbJFvZVEGqFeB0NHPMOvBNPg9mXGJeZlg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC7X8WXCugFNgY0N7M7iuh2w,UC7X8WXCugFNgY0N7M7iuh2w,True,none,0,2017-05-18 21:19:12+00:00,2017-05-18T21:19:12Z,True,0,True,,
youtube#commentThread,E2J3p6d4LArGT9-e8O8LTAKjGxU,UghUwsA88x6ngHgCoAEC,xeB30ZrLoBg,youtube#comment,vZbIWMI1MVnOtHHez3R2cjdF5sE,UghUwsA88x6ngHgCoAEC,xeB30ZrLoBg,"they&#39;re both amazing, the justice league one looks battle ready, this new one looks like her daily wear","they're both amazing, the justice league one looks battle ready, this new one looks like her daily wear",Javier Gomez,https://yt3.ggpht.com/ytc/AKedOLQmwHq-6XjmoYpK0PS1EH8_RjCaagxZtSTZLw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCdFSrKEbZ0gSbyrinH5rQQQ,UCdFSrKEbZ0gSbyrinH5rQQQ,True,none,0,2017-05-18 21:19:01+00:00,2017-05-18T21:19:27Z,True,0,True,,
youtube#commentThread,6SACknzShhvAbeDXa4JtbaQ1SFk,UghnWhf3yAosEXgCoAEC,xeB30ZrLoBg,youtube#comment,sDOXlO4AOHW6P33AwjMaYD-mMyk,UghnWhf3yAosEXgCoAEC,xeB30ZrLoBg,"Looks great but it is just a single still image, until I see a trailer I am not going to fully trust this movie. Even with a trailer I am not going to trust the movie because it is from DC and they have a habit in my view of making great trailers and still shots and then having disappointing movies.","Looks great but it is just a single still image, until I see a trailer I am not going to fully trust this movie. Even with a trailer I am not going to trust the movie because it is from DC and they have a habit in my view of making great trailers and still shots and then having disappointing movies.",heero75,https://yt3.ggpht.com/ytc/AKedOLTAfY2JH2zcabcswjjhd0MCTeoz0WzHPscqjQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCMlUDHJxbYj8d4taa4WyzXQ,UCMlUDHJxbYj8d4taa4WyzXQ,True,none,0,2017-05-18 21:18:30+00:00,2017-05-18T21:18:30Z,True,0,True,,
youtube#commentThread,B2bPqbhb-_WVDSPeSc3SlDkPhFA,UgjRfVcj2Pg4bHgCoAEC,xeB30ZrLoBg,youtube#comment,LVBD3yO4-U-B2ZqnIBQLQN31Fhw,UgjRfVcj2Pg4bHgCoAEC,xeB30ZrLoBg,"oooh, big trouble for the Star Trek trailer. what did you do? Lol...","oooh, big trouble for the Star Trek trailer. what did you do? Lol...",Bill Frantz,https://yt3.ggpht.com/ytc/AKedOLTUtI5ALVY4JIVB5-TVP6nt9DoxTJKt445N7w0u=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCksUPE6wAy-GikkIjrSTkvg,UCksUPE6wAy-GikkIjrSTkvg,True,none,0,2017-05-18 21:18:28+00:00,2017-05-18T21:18:28Z,True,0,True,,
youtube#commentThread,Re9CYEC4PFW9yvTpRjlKCoYApls,UghZ27J6BraqAHgCoAEC,xeB30ZrLoBg,youtube#comment,LtfEmsYWMA_lLWK5_ryY7HOOTsg,UghZ27J6BraqAHgCoAEC,xeB30ZrLoBg,"oooh, big trouble for the Star Trek trailer. what did you do? Lol...","oooh, big trouble for the Star Trek trailer. what did you do? Lol...",Bill Frantz,https://yt3.ggpht.com/ytc/AKedOLTUtI5ALVY4JIVB5-TVP6nt9DoxTJKt445N7w0u=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCksUPE6wAy-GikkIjrSTkvg,UCksUPE6wAy-GikkIjrSTkvg,True,none,0,2017-05-18 21:18:27+00:00,2017-05-18T21:18:27Z,True,0,True,,
